ASCII Trace IXXAT MiniMon V3  Version: 1.1.4.4543
Date: 15.06.2022
Start time: 13:46:20
Stop time: 13:46:35
Overruns: 0  Errorframes: 0                                          
Baudrate: 250 kbit/s
"Time";"Identifier (hex)";"Format";"Flags";"Data (hex)"
"00:46:35.196";"2AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.198";"189";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.198";"18B";"Std";"";"01 00 00 00"
"00:46:35.199";"28B";"Std";"";"27 00 F3 FF 0F 00 5D 00"
"00:46:35.199";"29B";"Std";"";"C0 FF C0 FF C0 FF BD FF"
"00:46:35.200";"1FB";"Std";"";"00 00 05 05 05 05 05 05"
"00:46:35.200";"289";"Std";"";"00 00 00 00 C4 00 C1 00"
"00:46:35.202";"389";"Std";"";"01 00 01 00 4F 50 00 00"
"00:46:35.204";"489";"Std";"";"00 00 FB FF 00 00 25 01"
"00:46:35.205";"202";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:35.206";"302";"Std";"";"00 00 4F 18 F4 01 00 00"
"00:46:35.206";"402";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.207";"18A";"Std";"";"D9 00 A9 00 D6 00 03 00"
"00:46:35.207";"209";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:35.208";"309";"Std";"";"00 00 4F 18 2C 01 00 00"
"00:46:35.208";"409";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.209";"28A";"Std";"";"07 00 01 00 00 00 00 00"
"00:46:35.209";"20F";"Std";"";"00 04 04 04 01 00"
"00:46:35.210";"20B";"Std";"";"81 00 00 00"
"00:46:35.210";"22E";"Std";"";"00 00 00 00 00 07 07 00"
"00:46:35.211";"214";"Std";"";"02 00 00 00 00 00 00 00"
"00:46:35.211";"38A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.212";"314";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.213";"48A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.218";"1AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.218";"3AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.232";"18F";"Std";"";"00 20 05 00"
"00:46:35.232";"28F";"Std";"";"FF 1F 83 00 00 00"
"00:46:35.233";"38F";"Std";"";"00 00 01 03"
"00:46:35.236";"2AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.237";"3AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.237";"4AD";"Std";"";"20 00 00 00 00 00 00 00"
"00:46:35.238";"4AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.252";"70F";"Std";"";"05"
"00:46:35.255";"188";"Std";"";"00 02 00 00 00 02 01 5C"
"00:46:35.256";"1AE";"Std";"";"00 00 00 00 00"
"00:46:35.257";"2AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.257";"3AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.258";"42E";"Std";"";"11 00 00 00 C0 A0 00 0D"
"00:46:35.262";"24B";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.262";"24A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.263";"24C";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.272";"182";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.274";"282";"Std";"";"00 00 00 00 DC 00 D8 00"
"00:46:35.276";"382";"Std";"";"01 00 01 00 4F 50 00 00"
"00:46:35.278";"482";"Std";"";"00 00 FD FF 00 00 1C 01"
"00:46:35.281";"183";"Std";"";"E7 00 BA 00 FC 00 03 00"
"00:46:35.283";"283";"Std";"";"01 00 05 00 00 00 00 00"
"00:46:35.285";"383";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.287";"483";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.296";"80";"Std";"";""
"00:46:35.296";"1AD";"Std";"";"0C 00 01 01 05 01 01 00"
"00:46:35.297";"2AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.297";"18B";"Std";"";"01 00 00 00"
"00:46:35.298";"28B";"Std";"";"24 00 F6 FF 12 00 5F 00"
"00:46:35.298";"29B";"Std";"";"BD FF BD FF BD FF BA FF"
"00:46:35.299";"1FB";"Std";"";"00 00 05 05 05 05 05 05"
"00:46:35.299";"100";"Std";"";"46 7D F4 02 DD 36"
"00:46:35.306";"202";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:35.307";"302";"Std";"";"00 00 4F 08 F4 01 00 00"
"00:46:35.307";"402";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.308";"209";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:35.308";"189";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.309";"309";"Std";"";"00 00 4F 08 2C 01 00 00"
"00:46:35.309";"409";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.310";"20F";"Std";"";"00 04 04 04 01 00"
"00:46:35.310";"289";"Std";"";"00 00 00 00 C4 00 C1 00"
"00:46:35.310";"20B";"Std";"";"81 00 00 00"
"00:46:35.312";"389";"Std";"";"01 00 01 00 4F 50 00 00"
"00:46:35.314";"489";"Std";"";"00 00 FA FF 00 00 25 01"
"00:46:35.316";"18A";"Std";"";"D9 00 A9 00 D6 00 03 00"
"00:46:35.318";"1AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.318";"3AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.319";"28A";"Std";"";"07 00 01 00 00 00 00 00"
"00:46:35.321";"38A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.323";"48A";"Std";"";"00 00 00 00 00 40 00 00"
"00:46:35.332";"18F";"Std";"";"00 20 05 00"
"00:46:35.332";"48F";"Std";"";"01 00 00 00 00 00"
"00:46:35.336";"2AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.337";"3AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.337";"4AD";"Std";"";"20 00 00 00 00 00 00 00"
"00:46:35.338";"4AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.355";"188";"Std";"";"00 02 00 00 00 02 01 5D"
"00:46:35.356";"1AE";"Std";"";"00 00 00 00 00"
"00:46:35.357";"2AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.357";"3AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.358";"42E";"Std";"";"11 00 00 00 C0 A0 00 0E"
"00:46:35.358";"52E";"Std";"";"00 00 00 03 00 00 00 00"
"00:46:35.362";"24B";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.362";"24A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.363";"24C";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.365";"714";"Std";"";"05"
"00:46:35.382";"182";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.384";"282";"Std";"";"00 00 00 00 DC 00 D8 00"
"00:46:35.386";"382";"Std";"";"01 00 01 00 4F 50 00 00"
"00:46:35.387";"194";"Std";"";"01 00 24 01 21 01 35 01"
"00:46:35.388";"494";"Std";"";"38 01 49 01 12 01 12 01"
"00:46:35.388";"394";"Std";"";"02 00 02 00 06 00 00 00"
"00:46:35.389";"294";"Std";"";"00 00 01 00 00 00 00 00"
"00:46:35.389";"482";"Std";"";"00 00 FC FF 00 00 1C 01"
"00:46:35.391";"183";"Std";"";"E7 00 BA 00 FC 00 03 00"
"00:46:35.393";"283";"Std";"";"01 00 05 00 00 00 00 00"
"00:46:35.395";"383";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.396";"80";"Std";"";""
"00:46:35.397";"1AD";"Std";"";"0C 00 01 01 05 01 01 00"
"00:46:35.397";"483";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.398";"2AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.399";"18B";"Std";"";"01 00 00 00"
"00:46:35.400";"28B";"Std";"";"21 00 F6 FF 0F 00 58 00"
"00:46:35.400";"29B";"Std";"";"C0 FF C0 FF C0 FF BD FF"
"00:46:35.401";"1FB";"Std";"";"00 00 05 05 05 05 05 05"
"00:46:35.405";"202";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:35.406";"302";"Std";"";"00 00 4F 18 F4 01 00 00"
"00:46:35.406";"402";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.407";"209";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:35.408";"309";"Std";"";"00 00 4F 18 2C 01 00 00"
"00:46:35.408";"409";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.409";"212";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.409";"20F";"Std";"";"00 04 04 04 01 00"
"00:46:35.410";"30F";"Std";"";"AA 7D F4 02 DD 36"
"00:46:35.410";"20B";"Std";"";"81 00 00 00"
"00:46:35.417";"1AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.418";"189";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.418";"3AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.420";"289";"Std";"";"00 00 00 00 C4 00 C1 00"
"00:46:35.422";"389";"Std";"";"01 00 01 00 4F 50 00 00"
"00:46:35.424";"489";"Std";"";"00 00 FA FF 00 00 25 01"
"00:46:35.426";"18A";"Std";"";"D9 00 A9 00 D6 00 03 00"
"00:46:35.429";"28A";"Std";"";"07 00 01 00 00 00 00 00"
"00:46:35.431";"38A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.432";"18F";"Std";"";"00 20 05 00"
"00:46:35.433";"48A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.436";"2AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.437";"3AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.437";"4AD";"Std";"";"20 00 00 00 00 00 00 00"
"00:46:35.438";"4AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.452";"70F";"Std";"";"05"
"00:46:35.455";"188";"Std";"";"00 02 00 00 00 02 01 5E"
"00:46:35.456";"1AE";"Std";"";"00 00 00 00 00"
"00:46:35.457";"2AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.457";"3AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.458";"22E";"Std";"";"00 00 FF FF 00 07 07 00"
"00:46:35.458";"42E";"Std";"";"11 00 00 00 C0 A0 00 0F"
"00:46:35.463";"24B";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.464";"24A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.465";"24C";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.465";"70B";"Std";"";"05"
"00:46:35.492";"182";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.494";"282";"Std";"";"00 00 00 00 DC 00 D8 00"
"00:46:35.495";"80";"Std";"";""
"00:46:35.496";"1AD";"Std";"";"0C 00 01 01 05 01 01 00"
"00:46:35.497";"382";"Std";"";"01 00 01 00 4F 50 00 00"
"00:46:35.498";"18B";"Std";"";"01 00 00 00"
"00:46:35.499";"28B";"Std";"";"1C 00 F6 FF 15 00 58 00"
"00:46:35.499";"29B";"Std";"";"BD FF C0 FF C0 FF BD FF"
"00:46:35.500";"1FB";"Std";"";"00 00 05 05 05 05 05 05"
"00:46:35.500";"482";"Std";"";"00 00 FC FF 00 00 1C 01"
"00:46:35.501";"183";"Std";"";"EC 00 BA 00 FC 00 03 00"
"00:46:35.503";"283";"Std";"";"01 00 05 00 00 00 00 00"
"00:46:35.504";"202";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:35.504";"302";"Std";"";"00 00 4F 18 F4 01 00 00"
"00:46:35.505";"402";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.505";"383";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.506";"209";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:35.506";"309";"Std";"";"00 00 4F 18 2C 01 00 00"
"00:46:35.507";"409";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.507";"483";"Std";"";"00 00 00 00 00 40 00 00"
"00:46:35.508";"20F";"Std";"";"00 04 04 04 01 00"
"00:46:35.508";"20B";"Std";"";"81 00 00 00"
"00:46:35.517";"1AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.518";"2AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.518";"3AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.528";"189";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.528";"712";"Std";"";"05"
"00:46:35.530";"289";"Std";"";"00 00 00 00 C4 00 C1 00"
"00:46:35.532";"18F";"Std";"";"00 20 05 00"
"00:46:35.532";"389";"Std";"";"01 00 01 00 4F 50 00 00"
"00:46:35.533";"48F";"Std";"";"01 00 00 00 00 00"
"00:46:35.534";"489";"Std";"";"00 00 FB FF 00 00 25 01"
"00:46:35.536";"2AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.537";"18A";"Std";"";"D9 00 A9 00 D6 00 03 00"
"00:46:35.537";"3AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.538";"4AD";"Std";"";"20 00 00 00 00 00 00 00"
"00:46:35.539";"28A";"Std";"";"07 00 01 00 00 00 00 00"
"00:46:35.541";"38A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.543";"48A";"Std";"";"00 00 00 00 00 40 00 00"
"00:46:35.548";"701";"Std";"";"05"
"00:46:35.555";"188";"Std";"";"00 02 00 00 00 02 01 5F"
"00:46:35.556";"1AE";"Std";"";"00 00 00 00 00"
"00:46:35.557";"2AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.557";"3AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.558";"4AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.559";"42E";"Std";"";"11 00 00 00 C0 A0 00 10"
"00:46:35.559";"52E";"Std";"";"02 00 F0 0F 11 00 00 00"
"00:46:35.563";"24B";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.564";"24A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.564";"24C";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.591";"709";"Std";"";"05"
"00:46:35.595";"80";"Std";"";""
"00:46:35.596";"1AD";"Std";"";"0C 00 01 01 05 01 01 00"
"00:46:35.597";"18B";"Std";"";"01 00 00 00"
"00:46:35.598";"28B";"Std";"";"1F 00 F6 FF 12 00 5F 00"
"00:46:35.598";"29B";"Std";"";"C0 FF BD FF C0 FF BD FF"
"00:46:35.599";"1FB";"Std";"";"00 00 05 05 05 05 05 05"
"00:46:35.602";"182";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.604";"282";"Std";"";"00 00 00 00 DC 00 D8 00"
"00:46:35.604";"202";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:35.605";"302";"Std";"";"00 00 4F 08 F4 01 00 00"
"00:46:35.606";"402";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.606";"209";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:35.607";"382";"Std";"";"01 00 01 00 4F 50 00 00"
"00:46:35.607";"309";"Std";"";"00 00 4F 08 2C 01 00 00"
"00:46:35.608";"409";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.608";"20F";"Std";"";"00 04 04 04 01 00"
"00:46:35.609";"482";"Std";"";"00 00 FC FF 00 00 1C 01"
"00:46:35.609";"20B";"Std";"";"81 00 00 00"
"00:46:35.609";"22E";"Std";"";"00 00 00 00 00 07 07 00"
"00:46:35.611";"183";"Std";"";"E7 00 BA 00 FC 00 03 00"
"00:46:35.613";"283";"Std";"";"01 00 05 00 00 00 00 00"
"00:46:35.615";"383";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.617";"483";"Std";"";"00 00 00 00 00 40 00 00"
"00:46:35.618";"1AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.618";"2AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.619";"3AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.632";"18F";"Std";"";"00 20 05 00"
"00:46:35.635";"72D";"Std";"";"05"
"00:46:35.636";"2AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.637";"3AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.637";"4AD";"Std";"";"20 00 00 00 00 00 00 00"
"00:46:35.638";"189";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.640";"289";"Std";"";"00 00 00 00 C4 00 C1 00"
"00:46:35.642";"389";"Std";"";"01 00 01 00 4F 50 00 00"
"00:46:35.644";"489";"Std";"";"00 00 FA FF 00 00 25 01"
"00:46:35.646";"18A";"Std";"";"D9 00 A9 00 D6 00 03 00"
"00:46:35.649";"28A";"Std";"";"07 00 01 00 00 00 00 00"
"00:46:35.651";"38A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.652";"70F";"Std";"";"05"
"00:46:35.653";"48A";"Std";"";"00 00 00 00 00 40 00 00"
"00:46:35.655";"188";"Std";"";"00 02 00 00 00 02 01 60"
"00:46:35.657";"1AE";"Std";"";"00 00 00 00 00"
"00:46:35.657";"2AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.657";"3AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.658";"42E";"Std";"";"11 00 00 00 C0 A0 00 11"
"00:46:35.658";"4AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.663";"24B";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.664";"24A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.664";"24C";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.665";"702";"Std";"";"05"
"00:46:35.695";"80";"Std";"";""
"00:46:35.696";"18B";"Std";"";"01 00 00 00"
"00:46:35.697";"28B";"Std";"";"1F 00 F6 FF 15 00 5A 00"
"00:46:35.697";"29B";"Std";"";"C0 FF C0 FF C0 FF BD FF"
"00:46:35.698";"1FB";"Std";"";"00 00 05 05 05 05 05 05"
"00:46:35.705";"202";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:35.705";"302";"Std";"";"00 00 4F 18 F4 01 00 00"
"00:46:35.706";"402";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.706";"209";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:35.707";"309";"Std";"";"00 00 4F 18 2C 01 00 00"
"00:46:35.707";"409";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.708";"20F";"Std";"";"00 04 04 04 01 00"
"00:46:35.708";"20B";"Std";"";"81 00 00 00"
"00:46:35.709";"214";"Std";"";"02 00 00 00 00 00 00 00"
"00:46:35.709";"314";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.712";"182";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.714";"282";"Std";"";"00 00 00 00 DC 00 D8 00"
"00:46:35.716";"382";"Std";"";"01 00 01 00 4F 50 00 00"
"00:46:35.717";"1AD";"Std";"";"0C 00 01 01 05 01 01 00"
"00:46:35.718";"1AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.718";"2AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.719";"3AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.719";"482";"Std";"";"00 00 FD FF 00 00 1C 01"
"00:46:35.721";"183";"Std";"";"E7 00 BA 00 FC 00 03 00"
"00:46:35.723";"283";"Std";"";"01 00 05 00 00 00 00 00"
"00:46:35.725";"383";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.727";"483";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.732";"18F";"Std";"";"00 20 05 00"
"00:46:35.732";"28F";"Std";"";"FF 1F 83 00 00 00"
"00:46:35.733";"38F";"Std";"";"00 00 01 03"
"00:46:35.734";"48F";"Std";"";"01 00 00 00 00 00"
"00:46:35.737";"2AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.737";"3AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.738";"4AD";"Std";"";"20 00 00 00 00 00 00 00"
"00:46:35.748";"189";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.750";"289";"Std";"";"00 00 00 00 C4 00 C1 00"
"00:46:35.752";"389";"Std";"";"01 00 01 00 4F 50 00 00"
"00:46:35.754";"489";"Std";"";"00 00 FA FF 00 00 25 01"
"00:46:35.755";"188";"Std";"";"00 02 00 00 00 02 01 61"
"00:46:35.756";"18A";"Std";"";"D9 00 A9 00 D6 00 03 00"
"00:46:35.757";"1AE";"Std";"";"00 00 00 00 00"
"00:46:35.757";"2AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.758";"3AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.758";"22E";"Std";"";"00 00 FF FF 00 07 07 00"
"00:46:35.759";"28A";"Std";"";"07 00 01 00 00 00 00 00"
"00:46:35.759";"42E";"Std";"";"11 00 00 00 C0 A0 00 12"
"00:46:35.760";"52E";"Std";"";"00 00 00 00 80 24 49 00"
"00:46:35.761";"38A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.763";"24B";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.763";"48A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.764";"24A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.764";"24C";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.781";"4AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.789";"392";"Std";"";"00 01 6A 34 15 15 16 07"
"00:46:35.796";"80";"Std";"";""
"00:46:35.798";"18B";"Std";"";"01 00 00 00"
"00:46:35.799";"28B";"Std";"";"1F 00 F6 FF 12 00 5A 00"
"00:46:35.799";"29B";"Std";"";"C0 FF BD FF BD FF BD FF"
"00:46:35.800";"1FB";"Std";"";"00 00 05 05 05 05 05 05"
"00:46:35.806";"202";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:35.806";"302";"Std";"";"00 00 4F 08 F4 01 00 00"
"00:46:35.807";"402";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.807";"209";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:35.808";"309";"Std";"";"00 00 4F 08 2C 01 00 00"
"00:46:35.808";"409";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.809";"20F";"Std";"";"00 04 04 04 01 00"
"00:46:35.809";"20B";"Std";"";"81 00 00 00"
"00:46:35.810";"22E";"Std";"";"00 00 00 00 00 07 07 00"
"00:46:35.817";"1AD";"Std";"";"0C 00 01 01 05 01 01 00"
"00:46:35.817";"1AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.818";"2AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.818";"3AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.822";"182";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.824";"282";"Std";"";"00 00 00 00 DC 00 D8 00"
"00:46:35.826";"382";"Std";"";"01 00 01 00 4F 50 00 00"
"00:46:35.828";"482";"Std";"";"00 00 FD FF 00 00 1C 01"
"00:46:35.831";"183";"Std";"";"E7 00 BA 00 FC 00 03 00"
"00:46:35.832";"18F";"Std";"";"00 20 05 00"
"00:46:35.833";"283";"Std";"";"01 00 05 00 00 00 00 00"
"00:46:35.835";"383";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.836";"2AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.837";"3AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.837";"483";"Std";"";"00 00 00 00 00 40 00 00"
"00:46:35.838";"4AD";"Std";"";"20 00 00 00 00 00 00 00"
"00:46:35.852";"70F";"Std";"";"05"
"00:46:35.855";"188";"Std";"";"00 02 00 00 00 02 01 62"
"00:46:35.856";"1AE";"Std";"";"00 00 00 00 00"
"00:46:35.857";"2AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.857";"3AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.858";"42E";"Std";"";"11 00 00 00 C0 A0 00 00"
"00:46:35.858";"189";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.859";"52E";"Std";"";"00 DC 00 D8 00 C4 00 C1"
"00:46:35.860";"289";"Std";"";"00 00 00 00 C4 00 C1 00"
"00:46:35.861";"24B";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.861";"24A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.862";"24C";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.862";"389";"Std";"";"01 00 01 00 4F 50 00 00"
"00:46:35.864";"489";"Std";"";"00 00 FA FF 00 00 25 01"
"00:46:35.866";"18A";"Std";"";"D9 00 A9 00 D6 00 03 00"
"00:46:35.869";"28A";"Std";"";"07 00 01 00 00 00 00 00"
"00:46:35.871";"38A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.873";"48A";"Std";"";"00 00 00 00 00 40 00 00"
"00:46:35.881";"4AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.887";"194";"Std";"";"01 00 24 01 21 01 35 01"
"00:46:35.888";"494";"Std";"";"38 01 49 01 12 01 12 01"
"00:46:35.888";"394";"Std";"";"03 00 03 00 05 00 00 00"
"00:46:35.889";"294";"Std";"";"00 00 01 00 00 00 00 00"
"00:46:35.896";"80";"Std";"";""
"00:46:35.897";"18B";"Std";"";"01 00 00 00"
"00:46:35.898";"28B";"Std";"";"21 00 F6 FF 15 00 5A 00"
"00:46:35.898";"29B";"Std";"";"BA FF BD FF C0 FF BD FF"
"00:46:35.899";"1FB";"Std";"";"00 00 05 05 05 05 05 05"
"00:46:35.906";"202";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:35.906";"302";"Std";"";"00 00 4F 18 F4 01 00 00"
"00:46:35.907";"402";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.907";"209";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:35.908";"309";"Std";"";"00 00 4F 18 2C 01 00 00"
"00:46:35.909";"409";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.909";"20F";"Std";"";"00 04 04 04 01 00"
"00:46:35.909";"30F";"Std";"";"9E 7F F4 02 DD 36"
"00:46:35.910";"20B";"Std";"";"81 00 00 00"
"00:46:35.917";"1AD";"Std";"";"0C 00 01 01 05 01 01 00"
"00:46:35.917";"1AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.918";"2AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.918";"3AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.932";"182";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.932";"18F";"Std";"";"00 20 05 00"
"00:46:35.933";"48F";"Std";"";"01 00 00 00 00 00"
"00:46:35.934";"282";"Std";"";"00 00 00 00 DC 00 D8 00"
"00:46:35.936";"2AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.937";"382";"Std";"";"01 00 01 00 4F 50 00 00"
"00:46:35.937";"3AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:35.938";"4AD";"Std";"";"20 00 00 00 00 00 00 00"
"00:46:35.938";"482";"Std";"";"00 00 FC FF 00 00 1C 01"
"00:46:35.941";"183";"Std";"";"E7 00 BA 00 FC 00 03 00"
"00:46:35.943";"283";"Std";"";"01 00 05 00 00 00 00 00"
"00:46:35.945";"383";"Std";"";"00 00 00 00 00 00 00 00"
