ASCII Trace IXXAT MiniMon V3  Version: 1.1.4.4543;;;;;
Date: 15.06.2022;;;;;
Start time: 13:05:12;;;;;
Stop time: 13:05:48;;;;;
Overruns: 0  Errorframes: 0                                          ;;;;;
Baudrate: 250 kbit/s;;;;;
Time;Identifier (hex);Format;Flags;Data (hex);
00:05:56.679;183;Std;;E5 00 B9 00 FF 00 03 00;
00:05:56.681;283;Std;;01 00 05 00 00 00 00 00;
00:05:56.684;383;Std;;00 00 00 00 00 00 00 00;
00:05:56.686;483;Std;;00 00 00 00 00 00 00 00;
00:05:56.686;385;Std;;00 00 00 00 00 00 00 00;
00:05:56.696;485;Std;;FA 01 FA 01 E6 02 00 00;
00:05:56.699;80;Std;;;
00:05:56.702;18B;Std;;01 00 00 00;
00:05:56.703;28B;Std;;1F 00 F3 FF 12 00 58 00;
00:05:56.703;29B;Std;;C0 FF BD FF BD FF BD FF;
00:05:56.704;1FB;Std;;00 00 05 05 05 05 05 05;
00:05:56.709;202;Std;;00 00 00 00 D4 30 D4 30;
00:05:56.710;302;Std;;00 00 CF 08 F4 01 00 00;
00:05:56.710;402;Std;;00 00 00 00 00 00 00 00;
00:05:56.711;189;Std;;00 00 00 00 00 00 00 00;
00:05:56.711;209;Std;;00 00 00 00 D4 30 D4 30;
00:05:56.712;309;Std;;00 00 CF 08 2C 01 00 00;
00:05:56.712;409;Std;;00 00 00 00 00 00 00 00;
00:05:56.713;289;Std;;00 00 00 00 C4 00 C1 00;
00:05:56.713;204;Std;;00 00 00 00 00 00 00 00;
00:05:56.714;304;Std;;00 00 00 00 00 00 00 00;
00:05:56.714;20F;Std;;00 04 04 04 01 00;
00:05:56.715;30F;Std;;94 47 CF 02 DD 36;
00:05:56.715;389;Std;;01 00 01 00 4F 50 00 00;
00:05:56.715;20B;Std;;81 00 00 00;
00:05:56.716;22E;Std;;00 00 00 00 00 07 07 00;
00:05:56.716;3AE;Std;;00 00 00 00 00 00 00 00;
00:05:56.717;4AE;Std;;00 00 00 00 00 00 00 00;
00:05:56.717;1AF;Std;;00 00 00 00 00 00 00 00;
00:05:56.718;2AF;Std;;00 00 00 00 00 00 00 00;
00:05:56.718;3AF;Std;;00 00 00 00 00 00 00 00;
00:05:56.719;489;Std;;00 00 FA FF 00 00 22 01;
00:05:56.719;18A;Std;;D9 00 A7 00 D7 00 03 00;
00:05:56.721;28A;Std;;07 00 01 00 00 00 00 00;
00:05:56.724;38A;Std;;00 00 00 00 00 00 00 00;
00:05:56.726;48A;Std;;00 00 00 00 00 40 00 00;
00:05:56.727;184;Std;;00 00 00 00 00 07 0F 01;
00:05:56.734;702;Std;;5;
00:05:56.736;1AD;Std;;0C 00 01 01 05 01 01 00;
00:05:56.736;3AD;Std;;00 00 00 00 00 00 00 00;
00:05:56.737;4AD;Std;;20 00 00 00 00 00 00 00;
00:05:56.737;284;Std;;31 02 E0 27 4A 20 11 00;
00:05:56.743;188;Std;;00 02 00 00 00 02 01 20;
00:05:56.747;384;Std;;C3 02 F8 01 F5 01 F8 01;
00:05:56.755;2AD;Std;;00 00 00 00 00 00 00 00;
00:05:56.756;1AE;Std;;00 00 00 00 00;
00:05:56.756;2AE;Std;;00 00 00 00 00 00 00 00;
00:05:56.756;18F;Std;;00 20 05 00;
00:05:56.757;484;Std;;00 00 00 00 00 00 00 00;
00:05:56.758;28F;Std;;FF 1F 83 00 00 00;
00:05:56.759;38F;Std;;00 00 01 03;
00:05:56.760;48F;Std;;01 00 00 00 00 00;
00:05:56.761;42E;Std;;11 00 00 00 C0 78 00 07;
00:05:56.761;52E;Std;;30 D4 30 D4 30 D4 30 D4;
00:05:56.766;24B;Std;;00 00 00 00 00 00 00 00;
00:05:56.766;24A;Std;;00 00 00 00 00 00 00 00;
00:05:56.767;185;Std;;FD B3 49 F0 01 03 BB 33;
00:05:56.767;24C;Std;;00 00 00 00 00 00 00 00;
00:05:56.777;285;Std;;01 00 90 42 81 00 00 01;
00:05:56.780;182;Std;;00 00 00 00 00 00 00 00;
00:05:56.781;194;Std;;01 00 26 01 21 01 34 01;
00:05:56.781;494;Std;;3A 01 4C 01 0B 01 11 01;
00:05:56.782;394;Std;;03 00 03 00 06 00 00 00;
00:05:56.782;294;Std;;01 00 01 00 00 00 00 00;
00:05:56.783;282;Std;;00 00 00 00 DC 00 D9 00;
00:05:56.785;382;Std;;01 00 01 00 4F 50 00 00;
00:05:56.787;385;Std;;00 00 00 00 00 00 00 00;
00:05:56.787;482;Std;;00 00 FD FF 00 00 17 01;
00:05:56.789;183;Std;;E5 00 B9 00 FF 00 03 00;
00:05:56.791;283;Std;;01 00 05 00 00 00 00 00;
00:05:56.794;383;Std;;00 00 00 00 00 00 00 00;
00:05:56.796;483;Std;;00 00 00 00 00 00 00 00;
00:05:56.797;485;Std;;FA 01 FA 01 E6 02 00 00;
00:05:56.800;80;Std;;;
00:05:56.801;18B;Std;;01 00 00 00;
00:05:56.802;28B;Std;;24 00 F3 FF 15 00 5D 00;
00:05:56.802;29B;Std;;C0 FF BD FF C0 FF C0 FF;
00:05:56.803;1FB;Std;;00 00 05 05 05 05 05 05;
00:05:56.811;202;Std;;00 00 00 00 D4 30 D4 30;
00:05:56.811;302;Std;;00 00 CF 18 F4 01 00 00;
00:05:56.812;402;Std;;00 00 00 00 00 00 00 00;
00:05:56.813;209;Std;;00 00 00 00 D4 30 D4 30;
00:05:56.813;309;Std;;00 00 CF 18 2C 01 00 00;
00:05:56.814;409;Std;;00 00 00 00 00 00 00 00;
00:05:56.814;204;Std;;00 00 00 00 00 00 00 00;
00:05:56.815;304;Std;;00 00 00 00 00 00 00 00;
00:05:56.815;20F;Std;;00 04 04 04 01 00;
00:05:56.816;20B;Std;;81 00 00 00;
00:05:56.816;22E;Std;;00 00 FF FF 00 07 07 00;
00:05:56.817;3AE;Std;;00 00 00 00 00 00 00 00;
00:05:56.817;4AE;Std;;00 00 00 00 00 00 00 00;
00:05:56.818;1AF;Std;;00 00 00 00 00 00 00 00;
00:05:56.818;2AF;Std;;00 00 00 00 00 00 00 00;
00:05:56.819;3AF;Std;;00 00 00 00 00 00 00 00;
00:05:56.820;189;Std;;00 00 00 00 00 00 00 00;
00:05:56.823;289;Std;;00 00 00 00 C4 00 C1 00;
00:05:56.825;389;Std;;01 00 01 00 4F 50 00 00;
00:05:56.827;184;Std;;00 00 00 00 00 07 0F 01;
00:05:56.828;489;Std;;00 00 FB FF 00 00 22 01;
00:05:56.829;18A;Std;;D9 00 A7 00 D7 00 03 00;
00:05:56.831;28A;Std;;07 00 01 00 00 00 00 00;
00:05:56.834;38A;Std;;00 00 00 00 00 00 00 00;
00:05:56.836;1AD;Std;;0C 00 01 01 05 01 01 00;
00:05:56.836;3AD;Std;;00 00 00 00 00 00 00 00;
00:05:56.837;48A;Std;;00 00 00 00 00 00 00 00;
00:05:56.837;284;Std;;31 02 E0 27 4A 20 11 00;
00:05:56.843;188;Std;;00 02 00 00 00 02 01 21;
00:05:56.847;384;Std;;C3 02 F8 01 F5 01 F7 01;
00:05:56.855;2AD;Std;;00 00 00 00 00 00 00 00;
00:05:56.856;4AD;Std;;20 00 00 00 00 00 00 00;
00:05:56.856;1AE;Std;;00 00 00 00 00;
00:05:56.857;18F;Std;;00 20 05 00;
00:05:56.857;2AE;Std;;00 00 00 00 00 00 00 00;
00:05:56.858;484;Std;;00 00 00 00 00 00 00 00;
00:05:56.860;22E;Std;;00 00 00 00 00 07 07 00;
00:05:56.861;42E;Std;;11 00 00 00 C0 78 00 08;
00:05:56.862;52E;Std;;05 00 01 09 01 21 00 00;
00:05:56.865;24B;Std;;00 00 00 00 00 00 00 00;
00:05:56.866;24A;Std;;00 00 00 00 00 00 00 00;
00:05:56.866;24C;Std;;00 00 00 00 00 00 00 00;
00:05:56.867;185;Std;;FD B3 49 F0 01 03 BB 33;
00:05:56.876;70F;Std;;5;
00:05:56.877;285;Std;;01 00 90 42 81 00 00 01;
00:05:56.877;712;Std;;5;
00:05:56.887;385;Std;;00 00 00 00 00 00 00 00;
00:05:56.890;182;Std;;00 00 00 00 00 00 00 00;
00:05:56.893;282;Std;;00 00 00 00 DC 00 D9 00;
00:05:56.894;70B;Std;;5;
00:05:56.895;382;Std;;01 00 01 00 4F 50 00 00;
00:05:56.897;485;Std;;FA 01 FA 01 E6 02 00 00;
00:05:56.897;482;Std;;00 00 FD FF 00 00 17 01;
00:05:56.898;80;Std;;;
00:05:56.899;183;Std;;E5 00 B9 00 FF 00 03 00;
00:05:56.900;18B;Std;;01 00 00 00;
00:05:56.901;28B;Std;;1F 00 F6 FF 12 00 5A 00;
00:05:56.901;29B;Std;;C0 FF C0 FF C2 FF BD FF;
00:05:56.902;1FB;Std;;00 00 05 05 05 05 05 05;
00:05:56.902;283;Std;;01 00 05 00 00 00 00 00;
00:05:56.904;383;Std;;00 00 00 00 00 00 00 00;
00:05:56.906;483;Std;;00 00 00 00 00 40 00 00;
00:05:56.907;287;Std;;00 00 00 00 00 00 00 00;
00:05:56.909;202;Std;;00 00 00 00 D4 30 D4 30;
00:05:56.909;302;Std;;00 00 CF 08 F4 01 00 00;
00:05:56.910;402;Std;;00 00 00 00 00 00 00 00;
00:05:56.910;209;Std;;00 00 00 00 D4 30 D4 30;
00:05:56.911;309;Std;;00 00 CF 08 2C 01 00 00;
00:05:56.911;409;Std;;00 00 00 00 00 00 00 00;
00:05:56.912;204;Std;;00 00 00 00 00 00 00 00;
00:05:56.912;304;Std;;00 00 00 00 00 00 00 00;
00:05:56.913;20F;Std;;00 04 04 04 01 00;
00:05:56.913;20B;Std;;81 00 00 00;
00:05:56.916;3AE;Std;;00 00 00 00 00 00 00 00;
00:05:56.917;4AE;Std;;00 00 00 00 00 00 00 00;
00:05:56.917;1AF;Std;;00 00 00 00 00 00 00 00;
00:05:56.918;2AF;Std;;00 00 00 00 00 00 00 00;
00:05:56.918;3AF;Std;;00 00 00 00 00 00 00 00;
00:05:56.927;184;Std;;00 00 00 00 00 07 0F 01;
00:05:56.930;189;Std;;00 00 00 00 00 00 00 00;
00:05:56.933;289;Std;;00 00 00 00 C4 00 C1 00;
00:05:56.935;389;Std;;01 00 01 00 4F 50 00 00;
00:05:56.935;1AD;Std;;0C 00 01 01 05 01 01 00;
00:05:56.936;3AD;Std;;00 00 00 00 00 00 00 00;
00:05:56.937;489;Std;;00 00 F9 FF 00 00 22 01;
00:05:56.938;284;Std;;31 02 E0 27 4A 20 11 00;
00:05:56.939;18A;Std;;D9 00 A7 00 D7 00 03 00;
00:05:56.941;28A;Std;;07 00 01 00 00 00 00 00;
00:05:56.943;188;Std;;00 02 00 00 00 02 01 22;
00:05:56.944;38A;Std;;00 00 00 00 00 00 00 00;
00:05:56.946;48A;Std;;00 00 00 00 00 40 00 00;
00:05:56.947;384;Std;;C3 02 F8 01 F5 01 F8 01;
00:05:56.951;701;Std;;5;
00:05:56.956;2AD;Std;;00 00 00 00 00 00 00 00;
00:05:56.956;4AD;Std;;20 00 00 00 00 00 00 00;
00:05:56.956;18F;Std;;00 20 05 00;
00:05:56.957;1AE;Std;;00 00 00 00 00;
00:05:56.957;2AE;Std;;00 00 00 00 00 00 00 00;
00:05:56.958;484;Std;;00 00 00 00 00 00 00 00;
00:05:56.958;48F;Std;;01 00 00 00 00 00;
00:05:56.962;42E;Std;;11 00 00 00 C0 78 00 09;
00:05:56.963;52E;Std;;FF FE 02 2E 00 BA 01 81;
00:05:56.967;185;Std;;FD B3 49 F0 01 03 BB 33;
00:05:56.970;24B;Std;;00 00 00 00 00 00 00 00;
00:05:56.971;24A;Std;;00 00 00 00 00 00 00 00;
00:05:56.972;24C;Std;;00 00 00 00 00 00 00 00;
00:05:56.977;285;Std;;01 00 90 42 81 00 00 01;
00:05:56.987;385;Std;;00 00 00 00 00 00 00 00;
00:05:56.997;485;Std;;FA 01 FA 01 E6 02 00 00;
00:05:56.998;80;Std;;;
00:05:56.999;18B;Std;;01 00 00 00;
00:05:57.000;28B;Std;;24 00 F3 FF 12 00 5A 00;
00:05:57.000;29B;Std;;C0 FF C0 FF C0 FF BD FF;
00:05:57.001;182;Std;;00 00 00 00 00 00 00 00;
00:05:57.001;1FB;Std;;00 00 05 05 05 05 05 05;
00:05:57.003;282;Std;;00 00 00 00 DC 00 D9 00;
00:05:57.005;382;Std;;01 00 01 00 4F 50 00 00;
00:05:57.007;482;Std;;00 00 FD FF 00 00 17 01;
00:05:57.008;202;Std;;00 00 00 00 D4 30 D4 30;
00:05:57.009;302;Std;;00 00 CF 18 F4 01 00 00;
00:05:57.009;183;Std;;E5 00 B9 00 FF 00 03 00;
00:05:57.010;402;Std;;00 00 00 00 00 00 00 00;
00:05:57.010;209;Std;;00 00 00 00 D4 30 D4 30;
00:05:57.011;309;Std;;00 00 CF 18 2C 01 00 00;
00:05:57.011;409;Std;;00 00 00 00 00 00 00 00;
00:05:57.012;283;Std;;01 00 05 00 00 00 00 00;
00:05:57.012;204;Std;;00 00 00 00 00 00 00 00;
00:05:57.013;304;Std;;00 00 00 00 00 00 00 00;
00:05:57.013;20F;Std;;00 04 04 04 01 00;
00:05:57.014;383;Std;;00 00 00 00 00 00 00 00;
00:05:57.014;20B;Std;;81 00 00 00;
00:05:57.015;22E;Std;;00 00 FF FF 00 07 07 00;
00:05:57.015;214;Std;;02 00 00 00 00 00 00 00;
00:05:57.016;314;Std;;00 00 00 00 00 00 00 00;
00:05:57.016;483;Std;;00 00 00 00 00 00 00 00;
00:05:57.017;3AE;Std;;00 00 00 00 00 00 00 00;
00:05:57.017;4AE;Std;;00 00 00 00 00 00 00 00;
00:05:57.018;1AF;Std;;00 00 00 00 00 00 00 00;
00:05:57.018;2AF;Std;;00 00 00 00 00 00 00 00;
00:05:57.019;3AF;Std;;00 00 00 00 00 00 00 00;
00:05:57.027;184;Std;;00 00 00 00 00 07 0F 01;
00:05:57.035;1AD;Std;;0C 00 01 01 05 01 01 00;
00:05:57.036;3AD;Std;;00 00 00 00 00 00 00 00;
00:05:57.037;284;Std;;31 02 E0 27 4A 20 11 00;
00:05:57.040;189;Std;;00 00 00 00 00 00 00 00;
00:05:57.043;289;Std;;00 00 00 00 C4 00 C1 00;
00:05:57.043;188;Std;;00 02 00 00 00 02 01 23;
00:05:57.045;389;Std;;01 00 01 00 4F 50 00 00;
00:05:57.047;489;Std;;00 00 FB FF 00 00 22 01;
00:05:57.048;384;Std;;C3 02 F8 01 F5 01 F7 01;
00:05:57.049;18A;Std;;D9 00 A7 00 D7 00 03 00;
00:05:57.051;28A;Std;;07 00 01 00 00 00 00 00;
00:05:57.054;38A;Std;;00 00 00 00 00 00 00 00;
00:05:57.056;2AD;Std;;00 00 00 00 00 00 00 00;
00:05:57.056;48A;Std;;00 00 00 00 00 00 00 00;
00:05:57.057;18F;Std;;00 20 05 00;
00:05:57.057;484;Std;;00 00 00 00 00 00 00 00;
00:05:57.058;4AD;Std;;20 00 00 00 00 00 00 00;
00:05:57.058;1AE;Std;;00 00 00 00 00;
00:05:57.058;2AE;Std;;00 00 00 00 00 00 00 00;
00:05:57.062;42E;Std;;11 00 00 00 C0 78 00 0A;
00:05:57.062;52E;Std;;08 08 00 05 00 00 F0 00;
00:05:57.067;185;Std;;FD B3 49 F0 01 03 BB 33;
00:05:57.067;24B;Std;;00 00 00 00 00 00 00 00;
00:05:57.068;24A;Std;;00 00 00 00 00 00 00 00;
00:05:57.068;24C;Std;;00 00 00 00 00 00 00 00;
00:05:57.076;70F;Std;;5;
00:05:57.077;285;Std;;01 00 90 42 81 00 00 01;
00:05:57.087;385;Std;;00 00 00 00 00 00 00 00;
00:05:57.097;485;Std;;FA 01 FA 01 E6 02 00 00;
00:05:57.099;80;Std;;;
00:05:57.101;18B;Std;;01 00 00 00;
00:05:57.102;28B;Std;;1F 00 F6 FF 12 00 5D 00;
00:05:57.102;29B;Std;;C0 FF C0 FF BD FF C0 FF;
00:05:57.102;100;Std;;25 49 CF 02 DD 36;
00:05:57.103;1FB;Std;;00 00 05 05 05 05 05 05;
00:05:57.110;202;Std;;00 00 00 00 D4 30 D4 30;
00:05:57.110;182;Std;;00 00 00 00 00 00 00 00;
00:05:57.111;302;Std;;00 00 CF 08 F4 01 00 00;
00:05:57.111;402;Std;;00 00 00 00 00 00 00 00;
00:05:57.112;209;Std;;00 00 00 00 D4 30 D4 30;
00:05:57.112;309;Std;;00 00 CF 08 2C 01 00 00;
00:05:57.113;282;Std;;00 00 00 00 DC 00 D9 00;
00:05:57.113;409;Std;;00 00 00 00 00 00 00 00;
00:05:57.114;204;Std;;00 00 00 00 00 00 00 00;
00:05:57.115;304;Std;;00 00 00 00 00 00 00 00;
00:05:57.115;382;Std;;01 00 01 00 4F 50 00 00;
00:05:57.115;20F;Std;;00 04 04 04 01 00;
00:05:57.116;20B;Std;;81 00 00 00;
00:05:57.116;3AE;Std;;00 00 00 00 00 00 00 00;
00:05:57.117;4AE;Std;;00 00 00 00 00 00 00 00;
00:05:57.117;1AF;Std;;00 00 00 00 00 00 00 00;
00:05:57.118;2AF;Std;;00 00 00 00 00 00 00 00;
00:05:57.118;3AF;Std;;00 00 00 00 00 00 00 00;
00:05:57.119;482;Std;;00 00 FD FF 00 00 17 01;
00:05:57.119;183;Std;;E5 00 B9 00 FF 00 03 00;
00:05:57.119;704;Std;;5;
00:05:57.121;283;Std;;01 00 05 00 00 00 00 00;
00:05:57.124;383;Std;;00 00 00 00 00 00 00 00;
00:05:57.126;483;Std;;00 00 00 00 00 40 00 00;
00:05:57.127;184;Std;;00 00 00 00 00 07 0F 01;
00:05:57.135;72D;Std;;5;
00:05:57.136;1AD;Std;;0C 00 01 01 05 01 01 00;
00:05:57.136;3AD;Std;;00 00 00 00 00 00 00 00;
00:05:57.137;284;Std;;31 02 E0 27 4A 20 11 00;
00:05:57.143;188;Std;;00 02 00 00 00 02 01 24;
00:05:57.147;384;Std;;C3 02 F8 01 F5 01 F7 01;
00:05:57.150;189;Std;;00 00 00 00 00 00 00 00;
00:05:57.153;289;Std;;00 00 00 00 C4 00 C1 00;
00:05:57.155;389;Std;;01 00 01 00 4F 50 00 00;
00:05:57.155;2AD;Std;;00 00 00 00 00 00 00 00;
00:05:57.156;4AD;Std;;20 00 00 00 00 00 00 00;
00:05:57.156;1AE;Std;;00 00 00 00 00;
00:05:57.157;18F;Std;;00 20 05 00;
00:05:57.157;484;Std;;00 00 00 00 00 00 00 00;
00:05:57.158;489;Std;;00 00 FA FF 00 00 22 01;
00:05:57.158;48F;Std;;01 00 00 00 00 00;
00:05:57.159;18A;Std;;D9 00 A7 00 D7 00 03 00;
00:05:57.161;22E;Std;;00 00 00 00 00 07 07 00;
00:05:57.161;28A;Std;;07 00 01 00 00 00 00 00;
00:05:57.162;42E;Std;;11 00 00 00 C0 78 00 0B;
00:05:57.164;38A;Std;;00 00 00 00 00 00 00 00;
00:05:57.166;48A;Std;;00 00 00 00 00 40 00 00;
00:05:57.166;24B;Std;;00 00 00 00 00 00 00 00;
00:05:57.167;24A;Std;;00 00 00 00 00 00 00 00;
00:05:57.167;185;Std;;FD B3 49 F0 01 03 BB 33;
00:05:57.168;24C;Std;;00 00 00 00 00 00 00 00;
00:05:57.170;709;Std;;5;
00:05:57.176;2AE;Std;;00 00 00 00 00 00 00 00;
00:05:57.177;285;Std;;01 00 90 42 81 00 00 01;
00:05:57.187;385;Std;;00 00 00 00 00 00 00 00;
00:05:57.197;485;Std;;FA 01 FA 01 E6 02 00 00;
00:05:57.199;80;Std;;;
00:05:57.200;18B;Std;;01 00 00 00;
00:05:57.201;28B;Std;;1F 00 F6 FF 12 00 5A 00;
00:05:57.201;29B;Std;;C0 FF C0 FF BD FF BD FF;
00:05:57.202;1FB;Std;;00 00 05 05 05 05 05 05;
00:05:57.210;202;Std;;00 00 00 00 D4 30 D4 30;
00:05:57.210;302;Std;;00 00 CF 18 F4 01 00 00;
00:05:57.211;402;Std;;00 00 00 00 00 00 00 00;
00:05:57.211;209;Std;;00 00 00 00 D4 30 D4 30;
00:05:57.212;309;Std;;00 00 CF 18 2C 01 00 00;
00:05:57.212;409;Std;;00 00 00 00 00 00 00 00;
00:05:57.213;204;Std;;00 00 00 00 00 00 00 00;
00:05:57.213;304;Std;;00 00 00 00 00 00 00 00;
00:05:57.214;212;Std;;00 00 00 00 00 00 00 00;
00:05:57.214;20F;Std;;00 04 04 04 01 00;
00:05:57.215;30F;Std;;88 49 CF 02 DD 36;
00:05:57.215;20B;Std;;81 00 00 00;
00:05:57.216;3AE;Std;;00 00 00 00 00 00 00 00;
00:05:57.217;4AE;Std;;00 00 00 00 00 00 00 00;
00:05:57.217;1AF;Std;;00 00 00 00 00 00 00 00;
00:05:57.218;2AF;Std;;00 00 00 00 00 00 00 00;
00:05:57.218;3AF;Std;;00 00 00 00 00 00 00 00;
00:05:57.220;182;Std;;00 00 00 00 00 00 00 00;
00:05:57.223;282;Std;;00 00 00 00 DC 00 D9 00;
00:05:57.225;382;Std;;01 00 01 00 4F 50 00 00;
00:05:57.227;482;Std;;00 00 FC FF 00 00 17 01;
00:05:57.227;184;Std;;00 00 00 00 00 07 0F 01;
00:05:57.229;183;Std;;E5 00 B9 00 FF 00 03 00;
00:05:57.231;283;Std;;01 00 05 00 00 00 00 00;
00:05:57.234;383;Std;;00 00 00 00 00 00 00 00;
00:05:57.236;1AD;Std;;0C 00 01 01 05 01 01 00;
00:05:57.236;3AD;Std;;00 00 00 00 00 00 00 00;
00:05:57.237;483;Std;;00 00 00 00 00 00 00 00;
00:05:57.237;284;Std;;31 02 E0 27 4A 20 11 00;
00:05:57.240;702;Std;;5;
00:05:57.243;188;Std;;00 02 00 00 00 02 01 25;
00:05:57.247;384;Std;;C3 02 F8 01 F5 01 F7 01;
00:05:57.255;2AD;Std;;00 00 00 00 00 00 00 00;
00:05:57.256;4AD;Std;;20 00 00 00 00 00 00 00;
00:05:57.256;18F;Std;;00 20 05 00;
00:05:57.257;1AE;Std;;00 00 00 00 00;
00:05:57.257;28F;Std;;FF 1F 83 00 00 00;
00:05:57.258;484;Std;;00 00 00 00 00 00 00 00;
00:05:57.258;38F;Std;;00 00 01 03;
00:05:57.259;714;Std;;5;
00:05:57.260;189;Std;;00 00 00 00 00 00 00 00;
00:05:57.261;42E;Std;;11 00 00 00 C0 78 00 0C;
00:05:57.261;52E;Std;;00 00 00 00 67 BD 2D 00;
00:05:57.263;289;Std;;00 00 00 00 C4 00 C1 00;
00:05:57.265;389;Std;;01 00 01 00 4F 50 00 00;
00:05:57.266;24B;Std;;00 00 00 00 00 00 00 00;
00:05:57.266;24A;Std;;00 00 00 00 00 00 00 00;
00:05:57.267;24C;Std;;00 00 00 00 00 00 00 00;
00:05:57.267;185;Std;;FD B3 49 F0 01 03 BB 33;
00:05:57.268;489;Std;;00 00 FA FF 00 00 22 01;
00:05:57.269;18A;Std;;D9 00 A7 00 D7 00 03 00;
00:05:57.271;28A;Std;;07 00 01 00 00 00 00 00;
00:05:57.274;38A;Std;;00 00 00 00 00 00 00 00;
00:05:57.276;48A;Std;;00 00 00 00 00 00 00 00;
00:05:57.276;2AE;Std;;00 00 00 00 00 00 00 00;
00:05:57.277;70F;Std;;5;
00:05:57.277;285;Std;;01 00 90 42 81 00 00 01;
00:05:57.281;194;Std;;01 00 27 01 23 01 35 01;
00:05:57.281;494;Std;;3A 01 4C 01 0D 01 11 01;
00:05:57.282;394;Std;;02 00 03 00 07 00 00 00;
00:05:57.282;294;Std;;00 00 01 00 00 00 00 00;
00:05:57.287;385;Std;;00 00 00 00 00 00 00 00;
00:05:57.297;485;Std;;FA 01 FA 01 E6 02 00 00;
00:05:57.300;80;Std;;;
00:05:57.302;18B;Std;;01 00 00 00;
00:05:57.303;28B;Std;;21 00 F3 FF 12 00 5D 00;
00:05:57.303;29B;Std;;C2 FF C0 FF C0 FF BD FF;
00:05:57.304;1FB;Std;;00 00 05 05 05 05 05 05;
00:05:57.307;187;Std;;00 00 00 00 00 00 00 00;
00:05:57.311;202;Std;;00 00 00 00 D4 30 D4 30;
00:05:57.311;302;Std;;00 00 CF 08 F4 01 00 00;
00:05:57.312;402;Std;;00 00 00 00 00 00 00 00;
00:05:57.312;209;Std;;00 00 00 00 D4 30 D4 30;
00:05:57.313;309;Std;;00 00 CF 08 2C 01 00 00;
00:05:57.313;409;Std;;00 00 00 00 00 00 00 00;
00:05:57.314;204;Std;;00 00 00 00 00 00 00 00;
00:05:57.314;304;Std;;00 00 00 00 00 00 00 00;
00:05:57.315;20F;Std;;00 04 04 04 01 00;
00:05:57.315;20B;Std;;81 00 00 00;
00:05:57.316;22E;Std;;00 00 FF FF 00 07 07 00;
00:05:57.316;3AE;Std;;00 00 00 00 00 00 00 00;
00:05:57.317;4AE;Std;;00 00 00 00 00 00 00 00;
00:05:57.317;1AF;Std;;00 00 00 00 00 00 00 00;
00:05:57.318;2AF;Std;;00 00 00 00 00 00 00 00;
00:05:57.318;3AF;Std;;00 00 00 00 00 00 00 00;
00:05:57.327;184;Std;;00 00 00 00 00 07 0F 01;
00:05:57.330;182;Std;;00 00 00 00 00 00 00 00;
00:05:57.333;282;Std;;00 00 00 00 DC 00 D9 00;
00:05:57.335;382;Std;;01 00 01 00 4F 50 00 00;
00:05:57.336;1AD;Std;;0C 00 01 01 05 01 01 00;
00:05:57.336;3AD;Std;;00 00 00 00 00 00 00 00;
00:05:57.337;482;Std;;00 00 FC FF 00 00 17 01;
00:05:57.337;284;Std;;31 02 E0 27 4A 20 11 00;
00:05:57.339;183;Std;;E5 00 B9 00 FF 00 03 00;
00:05:57.341;283;Std;;01 00 05 00 00 00 00 00;
00:05:57.343;188;Std;;00 02 00 00 00 02 01 26;
00:05:57.344;383;Std;;00 00 00 00 00 00 00 00;
00:05:57.346;483;Std;;00 00 00 00 00 40 00 00;
00:05:57.347;384;Std;;C3 02 F8 01 F5 01 F8 01;
00:05:57.356;2AD;Std;;00 00 00 00 00 00 00 00;
00:05:57.356;4AD;Std;;20 00 00 00 00 00 00 00;
00:05:57.356;18F;Std;;00 20 05 00;
00:05:57.357;1AE;Std;;00 00 00 00 00;
00:05:57.357;484;Std;;00 00 00 00 00 00 00 00;
00:05:57.358;48F;Std;;01 00 00 00 00 00;
00:05:57.361;42E;Std;;11 00 00 00 C0 78 00 0D;
00:05:57.366;24B;Std;;00 00 00 00 00 00 00 00;
00:05:57.366;24A;Std;;00 00 00 00 00 00 00 00;
00:05:57.367;24C;Std;;00 00 00 00 00 00 00 00;
00:05:57.367;185;Std;;FD B3 49 F0 01 03 BB 33;
00:05:57.370;189;Std;;00 00 00 00 00 00 00 00;
00:05:57.373;289;Std;;00 00 00 00 C4 00 C1 00;
00:05:57.375;389;Std;;01 00 01 00 4F 50 00 00;
00:05:57.377;489;Std;;00 00 FA FF 00 00 22 01;
00:05:57.378;285;Std;;01 00 90 42 81 00 00 01;
00:05:57.378;712;Std;;5;
00:05:57.379;18A;Std;;D9 00 A7 00 D5 00 03 00;
00:05:57.381;28A;Std;;07 00 01 00 00 00 00 00;
00:05:57.384;38A;Std;;00 00 00 00 00 00 00 00;
00:05:57.386;48A;Std;;00 00 00 00 00 40 00 00;
00:05:57.387;385;Std;;00 00 00 00 00 00 00 00;
00:05:57.395;70B;Std;;5;
00:05:57.397;485;Std;;FA 01 FA 01 E6 02 00 00;
00:05:57.399;80;Std;;;
00:05:57.400;2AE;Std;;00 00 00 00 00 00 00 00;
00:05:57.401;18B;Std;;01 00 00 00;
00:05:57.402;28B;Std;;24 00 F6 FF 12 00 5F 00;
00:05:57.402;29B;Std;;BD FF C0 FF BD FF BD FF;
00:05:57.403;1FB;Std;;00 00 05 05 05 05 05 05;
00:05:57.410;202;Std;;00 00 00 00 D4 30 D4 30;
