ASCII Trace IXXAT MiniMon V3  Version: 1.1.4.4543
Date: 15.06.2022
Start time: 13:51:01
Stop time: 13:51:09
Overruns: 0  Errorframes: 0                                          
Baudrate: 250 kbit/s
"Time";"Identifier (hex)";"Format";"Flags";"Data (hex)"
"00:51:24.833";"302";"Std";"";"00 00 4F 18 F4 01 00 00"
"00:51:24.833";"389";"Std";"";"01 00 01 00 4F 50 00 00"
"00:51:24.834";"402";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:24.834";"209";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:51:24.835";"309";"Std";"";"00 00 4F 18 2C 01 00 00"
"00:51:24.835";"1AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:24.836";"3AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:24.836";"409";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:24.837";"489";"Std";"";"00 00 FA FF 00 00 25 01"
"00:51:24.837";"204";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:24.838";"18A";"Std";"";"D9 00 A9 00 D5 00 03 00"
"00:51:24.838";"304";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:24.839";"20F";"Std";"";"00 04 04 04 01 00"
"00:51:24.839";"20B";"Std";"";"81 00 00 00"
"00:51:24.840";"28A";"Std";"";"07 00 01 00 00 00 00 00"
"00:51:24.842";"38A";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:24.842";"485";"Std";"";"FA 01 FA 01 7E 02 00 00"
"00:51:24.844";"48A";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:24.846";"188";"Std";"";"00 02 00 00 00 02 01 3D"
"00:51:24.848";"70F";"Std";"";"05"
"00:51:24.861";"704";"Std";"";"05"
"00:51:24.863";"286";"Std";"";"7B 9A 7A 7B 00 00 04 00"
"00:51:24.864";"186";"Std";"";"04 00 09 01 41 00 01 00"
"00:51:24.872";"184";"Std";"";"00 00 00 00 00 00 0F 01"
"00:51:24.878";"1AD";"Std";"";"0C 00 01 01 05 01 01 00"
"00:51:24.879";"2AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:24.879";"3AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:24.880";"2AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:24.882";"42E";"Std";"";"11 00 00 00 C0 78 00 02"
"00:51:24.883";"284";"Std";"";"31 02 E0 27 4A 20 11 00"
"00:51:24.883";"52E";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:24.887";"24B";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:24.888";"24A";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:24.888";"24C";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:24.892";"384";"Std";"";"2A 00 00 00 DF 01 E1 01"
"00:51:24.900";"194";"Std";"";"01 00 24 01 22 01 35 01"
"00:51:24.900";"494";"Std";"";"38 01 49 01 10 01 12 01"
"00:51:24.901";"394";"Std";"";"03 00 03 00 06 00 00 00"
"00:51:24.901";"294";"Std";"";"00 00 01 00 00 00 00 00"
"00:51:24.902";"484";"Std";"";"11 01 10 01 0F 01 0D 01"
"00:51:24.903";"182";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:24.905";"282";"Std";"";"00 00 00 00 DC 00 D8 00"
"00:51:24.907";"382";"Std";"";"01 00 01 00 4F 50 00 00"
"00:51:24.910";"482";"Std";"";"00 00 FB FF 00 00 1C 01"
"00:51:24.912";"183";"Std";"";"E9 00 BA 00 FB 00 03 00"
"00:51:24.912";"185";"Std";"";"DD B3 49 00 00 03 83 33"
"00:51:24.913";"486";"Std";"";"30 00 00 00 A0 0A 00 00"
"00:51:24.913";"386";"Std";"";"00 19 00 00 80 02 80 02"
"00:51:24.914";"283";"Std";"";"02 00 05 00 00 00 00 00"
"00:51:24.914";"2AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:24.915";"3AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:24.915";"4AD";"Std";"";"20 00 00 00 00 00 00 00"
"00:51:24.916";"1AE";"Std";"";"00 00 00 00 00"
"00:51:24.916";"383";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:24.917";"4AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:24.918";"483";"Std";"";"00 00 00 00 00 40 00 00"
"00:51:24.921";"80";"Std";"";""
"00:51:24.922";"285";"Std";"";"03 03 90 42 81 00 00 01"
"00:51:24.923";"18B";"Std";"";"01 00 00 00"
"00:51:24.924";"28B";"Std";"";"21 00 F6 FF 12 00 5D 00"
"00:51:24.924";"29B";"Std";"";"C0 FF C2 FF C0 FF BD FF"
"00:51:24.925";"1FB";"Std";"";"00 00 05 05 05 05 05 05"
"00:51:24.929";"18F";"Std";"";"00 20 05 00"
"00:51:24.929";"48F";"Std";"";"01 00 00 00 00 00"
"00:51:24.932";"202";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:51:24.932";"385";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:24.933";"302";"Std";"";"00 00 4F 08 F4 01 00 00"
"00:51:24.933";"402";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:24.934";"209";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:51:24.934";"309";"Std";"";"00 00 4F 08 2C 01 00 00"
"00:51:24.935";"1AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:24.935";"3AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:24.936";"409";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:24.936";"204";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:24.937";"304";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:24.937";"20F";"Std";"";"00 04 04 04 01 00"
"00:51:24.938";"30F";"Std";"";"9D E8 F8 02 DD 36"
"00:51:24.938";"189";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:24.939";"20B";"Std";"";"81 00 00 00"
"00:51:24.939";"22E";"Std";"";"1B 1A 00 00 00 07 07 00"
"00:51:24.941";"289";"Std";"";"00 00 00 00 C4 00 C1 00"
"00:51:24.942";"485";"Std";"";"FA 01 FA 01 7D 02 00 00"
"00:51:24.943";"389";"Std";"";"01 00 01 00 4F 50 00 00"
"00:51:24.945";"489";"Std";"";"00 00 FA FF 00 00 25 01"
"00:51:24.946";"188";"Std";"";"00 02 00 00 00 02 01 3E"
"00:51:24.947";"18A";"Std";"";"D9 00 A9 00 D5 00 03 00"
"00:51:24.949";"28A";"Std";"";"07 00 01 00 00 00 00 00"
"00:51:24.952";"38A";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:24.954";"48A";"Std";"";"00 00 00 00 00 40 00 00"
"00:51:24.963";"286";"Std";"";"7B 9A 7A 7B 00 00 04 00"
"00:51:24.963";"186";"Std";"";"04 00 09 01 41 00 01 00"
"00:51:24.972";"184";"Std";"";"00 00 00 00 00 00 0F 01"
"00:51:24.978";"1AD";"Std";"";"0C 00 01 01 05 01 01 00"
"00:51:24.978";"2AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:24.979";"2AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:24.982";"284";"Std";"";"31 02 E0 27 4A 20 11 00"
"00:51:24.983";"22E";"Std";"";"1B 1A FF FF 00 07 07 00"
"00:51:24.984";"42E";"Std";"";"11 00 00 00 C0 78 00 03"
"00:51:24.988";"24B";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:24.989";"24A";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:24.989";"24C";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:24.992";"384";"Std";"";"29 00 00 00 DE 01 E1 01"
"00:51:24.994";"3AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.002";"484";"Std";"";"11 01 10 01 0F 01 0D 01"
"00:51:25.012";"185";"Std";"";"DD B3 49 00 00 03 83 33"
"00:51:25.013";"486";"Std";"";"30 00 00 00 A0 0A 00 00"
"00:51:25.013";"182";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.014";"386";"Std";"";"00 19 00 00 80 02 80 02"
"00:51:25.014";"3AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.015";"282";"Std";"";"00 00 00 00 DC 00 D8 00"
"00:51:25.017";"382";"Std";"";"01 00 01 00 4F 50 00 00"
"00:51:25.020";"482";"Std";"";"00 00 FC FF 00 00 1C 01"
"00:51:25.020";"80";"Std";"";""
"00:51:25.022";"183";"Std";"";"E7 00 BA 00 FB 00 03 00"
"00:51:25.022";"285";"Std";"";"03 03 90 42 81 00 00 01"
"00:51:25.023";"18B";"Std";"";"01 00 00 00"
"00:51:25.023";"28B";"Std";"";"21 00 F3 FF 0F 00 58 00"
"00:51:25.024";"29B";"Std";"";"BD FF C0 FF BA FF C0 FF"
"00:51:25.024";"1FB";"Std";"";"00 00 05 05 05 05 05 05"
"00:51:25.025";"283";"Std";"";"02 00 05 00 00 00 00 00"
"00:51:25.025";"709";"Std";"";"05"
"00:51:25.026";"383";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.028";"483";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.029";"18F";"Std";"";"00 20 05 00"
"00:51:25.030";"202";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:51:25.030";"302";"Std";"";"00 00 4F 08 F4 01 00 00"
"00:51:25.031";"402";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.031";"209";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:51:25.032";"309";"Std";"";"00 00 4F 08 2C 01 00 00"
"00:51:25.032";"385";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.033";"409";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.034";"204";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.034";"304";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.035";"20F";"Std";"";"00 04 04 04 01 00"
"00:51:25.035";"2AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.035";"20B";"Std";"";"81 00 00 00"
"00:51:25.036";"4AD";"Std";"";"20 00 00 00 00 00 00 00"
"00:51:25.036";"1AE";"Std";"";"00 00 00 00 00"
"00:51:25.037";"4AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.037";"1AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.038";"3AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.042";"485";"Std";"";"FA 01 FA 01 7E 02 00 00"
"00:51:25.046";"188";"Std";"";"00 02 00 00 00 02 01 3F"
"00:51:25.046";"712";"Std";"";"05"
"00:51:25.048";"189";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.049";"70F";"Std";"";"05"
"00:51:25.051";"289";"Std";"";"00 00 00 00 C4 00 C1 00"
"00:51:25.053";"389";"Std";"";"01 00 01 00 4F 50 00 00"
"00:51:25.055";"489";"Std";"";"00 00 FB FF 00 00 25 01"
"00:51:25.057";"18A";"Std";"";"D9 00 A9 00 D5 00 03 00"
"00:51:25.059";"28A";"Std";"";"07 00 01 00 00 00 00 00"
"00:51:25.062";"38A";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.063";"286";"Std";"";"7B 9A 7A 7B 00 00 04 00"
"00:51:25.063";"186";"Std";"";"04 00 E9 00 40 00 01 00"
"00:51:25.064";"48A";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.067";"70B";"Std";"";"05"
"00:51:25.072";"184";"Std";"";"00 00 00 00 00 00 0F 01"
"00:51:25.073";"701";"Std";"";"05"
"00:51:25.078";"1AD";"Std";"";"0C 00 01 01 05 01 01 00"
"00:51:25.079";"2AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.079";"2AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.082";"284";"Std";"";"31 02 E0 27 4A 20 11 00"
"00:51:25.084";"42E";"Std";"";"11 00 00 00 C0 78 00 04"
"00:51:25.085";"52E";"Std";"";"00 02 00 05 00 07 00 01"
"00:51:25.089";"24B";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.090";"24A";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.090";"24C";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.092";"384";"Std";"";"29 00 00 00 DF 01 E1 01"
"00:51:25.094";"3AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.099";"702";"Std";"";"05"
"00:51:25.102";"484";"Std";"";"11 01 10 01 0F 01 0D 01"
"00:51:25.112";"185";"Std";"";"DD B3 49 00 00 03 83 33"
"00:51:25.113";"486";"Std";"";"30 00 00 00 A0 0A 00 00"
"00:51:25.113";"386";"Std";"";"00 19 00 00 80 02 80 02"
"00:51:25.114";"3AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.119";"80";"Std";"";""
"00:51:25.121";"18B";"Std";"";"01 00 00 00"
"00:51:25.122";"28B";"Std";"";"27 00 F3 FF 12 00 58 00"
"00:51:25.122";"285";"Std";"";"03 03 90 42 81 00 00 01"
"00:51:25.123";"29B";"Std";"";"C0 FF C2 FF C0 FF BA FF"
"00:51:25.123";"182";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.124";"1FB";"Std";"";"00 00 05 05 05 05 05 05"
"00:51:25.125";"282";"Std";"";"00 00 00 00 DC 00 D8 00"
"00:51:25.127";"382";"Std";"";"01 00 01 00 4F 50 00 00"
"00:51:25.129";"18F";"Std";"";"00 20 05 00"
"00:51:25.129";"48F";"Std";"";"01 00 00 00 00 00"
"00:51:25.130";"482";"Std";"";"00 00 FD FF 00 00 1C 01"
"00:51:25.130";"202";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:51:25.131";"302";"Std";"";"00 00 4F 18 F4 01 00 00"
"00:51:25.131";"402";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.132";"183";"Std";"";"E7 00 BA 00 FB 00 03 00"
"00:51:25.132";"209";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:51:25.133";"385";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.133";"309";"Std";"";"00 00 4F 18 2C 01 00 00"
"00:51:25.134";"409";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.134";"283";"Std";"";"02 00 05 00 00 00 00 00"
"00:51:25.135";"204";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.135";"2AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.136";"304";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.136";"383";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.137";"20F";"Std";"";"00 04 04 04 01 00"
"00:51:25.137";"4AD";"Std";"";"20 00 00 00 00 00 00 00"
"00:51:25.138";"1AE";"Std";"";"00 00 00 00 00"
"00:51:25.138";"20B";"Std";"";"81 00 00 00"
"00:51:25.138";"483";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.139";"22E";"Std";"";"1B 1A 00 00 00 07 07 00"
"00:51:25.139";"4AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.142";"485";"Std";"";"FA 01 FA 01 7D 02 00 00"
"00:51:25.146";"188";"Std";"";"00 02 00 00 00 02 01 40"
"00:51:25.152";"287";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.155";"1AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.155";"3AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.158";"189";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.161";"289";"Std";"";"00 00 00 00 C4 00 C1 00"
"00:51:25.162";"286";"Std";"";"7B 9A 7A 7B 00 00 00 00"
"00:51:25.163";"186";"Std";"";"04 00 E9 00 40 00 01 00"
"00:51:25.163";"389";"Std";"";"01 00 01 00 4F 50 00 00"
"00:51:25.165";"489";"Std";"";"00 00 FB FF 00 00 25 01"
"00:51:25.167";"18A";"Std";"";"D9 00 A9 00 D5 00 03 00"
"00:51:25.169";"28A";"Std";"";"07 00 01 00 00 00 00 00"
"00:51:25.172";"38A";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.173";"184";"Std";"";"00 00 00 00 00 00 0F 01"
"00:51:25.174";"48A";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.178";"1AD";"Std";"";"0C 00 01 01 05 01 01 00"
"00:51:25.179";"2AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.179";"2AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.183";"284";"Std";"";"31 02 E0 27 4A 20 11 00"
"00:51:25.184";"42E";"Std";"";"11 00 00 00 C0 78 00 05"
"00:51:25.185";"52E";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.190";"24B";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.191";"24A";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.192";"24C";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.192";"384";"Std";"";"29 00 00 00 DF 01 E1 01"
"00:51:25.194";"3AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.202";"484";"Std";"";"11 01 10 01 0F 01 0E 01"
"00:51:25.212";"185";"Std";"";"DD B3 49 00 00 03 83 33"
"00:51:25.213";"486";"Std";"";"30 00 00 00 A0 0A 00 00"
"00:51:25.213";"386";"Std";"";"00 19 00 00 80 02 80 02"
"00:51:25.214";"3AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.220";"80";"Std";"";""
"00:51:25.222";"285";"Std";"";"03 03 90 42 81 00 00 01"
"00:51:25.223";"18B";"Std";"";"01 00 00 00"
"00:51:25.224";"28B";"Std";"";"1F 00 F3 FF 15 00 5A 00"
"00:51:25.224";"29B";"Std";"";"C0 FF BA FF C0 FF BD FF"
"00:51:25.225";"1FB";"Std";"";"00 00 05 05 05 05 05 05"
"00:51:25.229";"18F";"Std";"";"00 20 05 00"
"00:51:25.229";"28F";"Std";"";"FF 1F 83 00 00 00"
"00:51:25.230";"202";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:51:25.230";"38F";"Std";"";"00 00 01 03"
"00:51:25.231";"302";"Std";"";"00 00 4F 08 F4 01 00 00"
"00:51:25.231";"402";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.232";"209";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:51:25.232";"385";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.233";"182";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.233";"309";"Std";"";"00 00 4F 08 2C 01 00 00"
"00:51:25.234";"72D";"Std";"";"05"
"00:51:25.234";"409";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.235";"2AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.235";"204";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.236";"282";"Std";"";"00 00 00 00 DC 00 D8 00"
"00:51:25.236";"304";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.237";"4AD";"Std";"";"20 00 00 00 00 00 00 00"
"00:51:25.237";"1AE";"Std";"";"00 00 00 00 00"
"00:51:25.238";"20F";"Std";"";"00 04 04 04 01 00"
"00:51:25.238";"382";"Std";"";"01 00 01 00 4F 50 00 00"
"00:51:25.238";"20B";"Std";"";"81 00 00 00"
"00:51:25.239";"4AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.239";"214";"Std";"";"02 00 00 00 00 00 00 00"
"00:51:25.240";"482";"Std";"";"00 00 FD FF 00 00 1C 01"
"00:51:25.240";"314";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.242";"183";"Std";"";"E7 00 BA 00 FB 00 03 00"
"00:51:25.242";"485";"Std";"";"FA 01 FA 01 7D 02 00 00"
"00:51:25.244";"283";"Std";"";"02 00 05 00 00 00 00 00"
"00:51:25.246";"188";"Std";"";"00 02 00 00 00 02 01 41"
"00:51:25.246";"383";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.248";"483";"Std";"";"00 00 00 00 00 40 00 00"
"00:51:25.249";"70F";"Std";"";"05"
"00:51:25.255";"1AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.255";"3AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.262";"286";"Std";"";"7B 9A 7A 7B 00 00 00 00"
"00:51:25.263";"186";"Std";"";"04 00 D1 00 3D 00 01 00"
"00:51:25.268";"189";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.271";"289";"Std";"";"00 00 00 00 C4 00 C1 00"
"00:51:25.273";"184";"Std";"";"00 00 00 00 00 00 0F 01"
"00:51:25.273";"389";"Std";"";"01 00 01 00 4F 50 00 00"
"00:51:25.275";"489";"Std";"";"00 00 FB FF 00 00 25 01"
"00:51:25.277";"18A";"Std";"";"D9 00 A9 00 D5 00 03 00"
"00:51:25.278";"1AD";"Std";"";"0C 00 01 01 05 01 01 00"
"00:51:25.279";"2AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.279";"2AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.280";"28A";"Std";"";"07 00 01 00 00 00 00 00"
"00:51:25.282";"38A";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.283";"284";"Std";"";"31 02 E0 27 4A 20 11 00"
"00:51:25.283";"22E";"Std";"";"1B 1B 00 00 00 07 07 00"
"00:51:25.284";"48A";"Std";"";"00 00 00 00 00 40 00 00"
"00:51:25.284";"42E";"Std";"";"11 00 00 00 C0 78 00 06"
"00:51:25.289";"24B";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.289";"24A";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.290";"24C";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.293";"384";"Std";"";"2A 00 00 00 DF 01 E1 01"
"00:51:25.295";"3AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.302";"484";"Std";"";"12 01 10 01 0F 01 0D 01"
"00:51:25.312";"486";"Std";"";"30 00 00 00 A0 0A 00 00"
"00:51:25.312";"185";"Std";"";"DD B3 49 00 00 03 83 33"
"00:51:25.313";"386";"Std";"";"00 19 00 00 80 02 80 02"
"00:51:25.314";"3AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.321";"80";"Std";"";""
"00:51:25.322";"285";"Std";"";"03 03 90 42 81 00 00 01"
"00:51:25.323";"18B";"Std";"";"01 00 00 00"
"00:51:25.323";"28B";"Std";"";"1A 00 F6 FF 12 00 5F 00"
"00:51:25.324";"29B";"Std";"";"C0 FF BD FF C0 FF BD FF"
"00:51:25.324";"1FB";"Std";"";"00 00 05 05 05 05 05 05"
"00:51:25.325";"100";"Std";"";"2E EA F8 02 DD 36"
"00:51:25.329";"18F";"Std";"";"00 20 05 00"
"00:51:25.329";"48F";"Std";"";"01 00 00 00 00 00"
"00:51:25.332";"202";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:51:25.333";"385";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.333";"302";"Std";"";"00 00 4F 18 F4 01 00 00"
"00:51:25.334";"402";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.334";"209";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:51:25.335";"309";"Std";"";"00 00 4F 18 2C 01 00 00"
"00:51:25.335";"409";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.336";"204";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.336";"304";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.337";"20F";"Std";"";"00 04 04 04 01 00"
"00:51:25.337";"20B";"Std";"";"81 00 00 00"
"00:51:25.342";"485";"Std";"";"FA 01 FA 01 7D 02 00 00"
"00:51:25.343";"182";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.345";"282";"Std";"";"00 00 00 00 DC 00 D8 00"
"00:51:25.346";"188";"Std";"";"00 02 00 00 00 02 01 42"
"00:51:25.347";"382";"Std";"";"01 00 01 00 4F 50 00 00"
"00:51:25.350";"482";"Std";"";"00 00 FC FF 00 00 1C 01"
"00:51:25.352";"183";"Std";"";"E7 00 BA 00 FB 00 03 00"
"00:51:25.354";"283";"Std";"";"02 00 05 00 00 00 00 00"
"00:51:25.355";"2AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.355";"4AD";"Std";"";"20 00 00 00 00 00 00 00"
"00:51:25.355";"1AE";"Std";"";"00 00 00 00 00"
"00:51:25.356";"4AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.356";"1AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.357";"383";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.357";"3AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.358";"483";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.361";"706";"Std";"";"05"
"00:51:25.362";"286";"Std";"";"7B 9A 7A 7B 00 00 00 00"
"00:51:25.362";"186";"Std";"";"04 00 D1 00 3D 00 01 00"
"00:51:25.363";"704";"Std";"";"05"
"00:51:25.373";"184";"Std";"";"00 00 00 00 00 00 0F 01"
"00:51:25.377";"714";"Std";"";"05"
"00:51:25.378";"1AD";"Std";"";"0C 00 01 01 05 01 01 00"
"00:51:25.379";"189";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.379";"2AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.381";"289";"Std";"";"00 00 00 00 C4 00 C1 00"
"00:51:25.383";"284";"Std";"";"31 02 E0 27 4A 20 11 00"
"00:51:25.383";"22E";"Std";"";"1B 1A 00 00 00 07 07 00"
"00:51:25.384";"389";"Std";"";"01 00 01 00 4F 50 00 00"
"00:51:25.384";"42E";"Std";"";"11 00 00 00 C0 78 00 07"
"00:51:25.385";"52E";"Std";"";"30 D4 30 D4 30 D4 30 D4"
"00:51:25.385";"489";"Std";"";"00 00 FA FF 00 00 25 01"
"00:51:25.387";"18A";"Std";"";"D9 00 A9 00 D5 00 03 00"
"00:51:25.388";"24B";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.389";"24A";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.389";"24C";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.390";"28A";"Std";"";"07 00 01 00 00 00 00 00"
"00:51:25.392";"38A";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.393";"384";"Std";"";"29 00 00 00 DF 01 E0 01"
"00:51:25.394";"48A";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.395";"2AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.395";"3AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.400";"194";"Std";"";"01 00 26 01 23 01 34 01"
"00:51:25.400";"494";"Std";"";"39 01 48 01 0F 01 11 01"
"00:51:25.401";"394";"Std";"";"02 00 03 00 08 00 00 00"
"00:51:25.401";"294";"Std";"";"00 00 01 00 00 00 00 00"
"00:51:25.402";"484";"Std";"";"11 01 10 01 0F 01 0D 01"
"00:51:25.412";"486";"Std";"";"30 00 00 00 A0 0A 00 00"
"00:51:25.412";"386";"Std";"";"00 19 00 00 80 02 80 02"
"00:51:25.412";"185";"Std";"";"DD B3 49 00 00 03 83 33"
"00:51:25.414";"3AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:25.422";"80";"Std";"";""
"00:51:25.422";"285";"Std";"";"03 03 90 42 81 00 00 01"
"00:51:25.424";"18B";"Std";"";"01 00 00 00"
"00:51:25.425";"28B";"Std";"";"1F 00 F3 FF 0F 00 5D 00"
"00:51:25.425";"29B";"Std";"";"C0 FF C0 FF C2 FF BD FF"
"00:51:25.426";"1FB";"Std";"";"00 00 05 05 05 05 05 05"
